time_s,unix_time,gripper_command,gripper_position,position_error,present_current_raw,abs_current_raw,present_load_raw,abs_load_raw,present_voltage_raw
44.89683771199998,1788435551.8721495,92.35633087158203,61.22961104140528,31.126719830176754,7.0,7.0,1524.0,1524.0,117.0
44.9993493919992,1788435551.9721491,92.47114562988281,71.95734002509411,20.5138056047887,7.0,7.0,1524.0,1524.0,117.0
45.132387925999865,1788435552.105328,92.77786254882812,85.69636135508155,7.0815011937465755,0.0,0.0,1340.0,1340.0,118.0
45.26969151399862,1788435552.2423656,92.86428833007812,91.40526976160602,1.4590185684721035,0.0,0.0,1104.0,1104.0,118.0
45.40189423699849,1788435552.3746324,93.03096008300781,92.59723964868256,0.4337204343252523,0.0,0.0,1052.0,1052.0,118.0
45.53106723400015,1788435552.5038886,93.55329895019531,93.03638644918443,0.5169125010108786,0.0,0.0,1048.0,1048.0,118.0
45.63170693399843,1788435552.6083393,94.06285095214844,93.53826850690088,0.5245824452475603,0.0,0.0,1048.0,1048.0,118.0
45.76545029499903,1788435552.7380693,98.01018524169922,94.10288582183188,3.9072994198673427,7.0,7.0,1240.0,1240.0,116.0
45.89531049099969,1788435552.8686728,97.4060287475586,96.6750313676286,0.7309973799299883,0.0,0.0,1064.0,1064.0,117.0
45.99668484999893,1788435552.9709442,97.01498413085938,96.6750313676286,0.3399527632307695,0.0,0.0,1048.0,1048.0,118.0
46.100663858998814,1788435553.0734887,96.91606140136719,96.6750313676286,0.241030033738582,1.0,1.0,1052.0,1052.0,118.0
46.22988817299847,1788435553.202736,97.01558685302734,96.61229611041405,0.4032907426132937,0.0,0.0,0.0,0.0,117.0
46.36384638399977,1788435553.336516,97.79780578613281,96.6750313676286,1.122774418504207,2.0,2.0,1084.0,1084.0,116.0
46.497520943999916,1788435553.4703288,98.18824768066406,96.98870765370138,1.19954002696268,2.0,2.0,1080.0,1080.0,116.0
46.60708421399977,1788435553.5829973,97.51207733154297,96.98870765370138,0.5233696778415862,2.0,2.0,1092.0,1092.0,117.0
46.74009855799886,1788435553.7163444,97.41133117675781,96.98870765370138,0.4226235230564299,0.0,0.0,1048.0,1048.0,117.0
46.86864183199941,1788435553.8425305,97.201416015625,96.92597239648683,0.27544361913817283,1.0,1.0,1064.0,1064.0,118.0
47.00107549299901,1788435553.9740777,97.30329895019531,96.92597239648683,0.37732655370848533,0.0,0.0,1060.0,1060.0,117.0
47.10437845599881,1788435554.079867,97.37525939941406,96.92597239648683,0.44928700292723533,1.0,1.0,1060.0,1060.0,117.0
