time_s,unix_time,act_gripper_command,sent_gripper_command,gripper_position,current_raw,abs_current_raw,system_armed,contact_detected,contact_position,post_contact_closure,safe_boundary_position,current_relief,position_limit_active
12.39824297999985,1788438014.8875768,35.19279479980469,35.19279479980469,42.59723964868256,0.0,0.0,1,0,,0.0,,0,0
12.429644523001116,1788438014.9189782,30.2326602935791,30.2326602935791,42.28356336260979,7.0,7.0,1,0,,0.0,,0,0
12.462793770000644,1788438014.9521275,26.69904136657715,26.69904136657715,41.09159347553325,11.0,11.0,1,0,,0.0,,0,0
12.496768938999594,1788438014.9861026,24.183815002441406,24.183815002441406,38.707653701380174,21.0,21.0,1,0,,0.0,,0,0
12.531013961001008,1788438015.0203476,19.022998809814453,19.022998809814453,35.38268506900879,9.0,9.0,1,0,,0.0,,0,0
12.56363444300041,1788438015.0529683,17.61943244934082,17.61943244934082,32.05771643663739,8.0,8.0,1,0,,0.0,,0,0
12.596639949999371,1788438015.0859737,15.222412109375,15.222412109375,28.670012547051442,7.0,7.0,1,0,,0.0,,0,0
12.631935564000742,1788438015.1212692,12.751548767089844,12.751548767089844,25.407779171894607,5.0,5.0,1,0,,0.0,,0,0
12.66607233600007,1788438015.155406,11.15762710571289,11.15762710571289,21.45545796737767,0.0,0.0,1,0,,0.0,,0,0
12.698846987999787,1788438015.1881807,8.305015563964844,8.305015563964844,18.318695106649937,2.0,2.0,1,0,,0.0,,0,0
12.733241748999717,1788438015.2225757,6.088657379150391,6.088657379150391,15.621079046424091,5.0,5.0,1,0,,0.0,,0,0
12.766815815000882,1788438015.2561495,4.8500518798828125,4.8500518798828125,13.29987452948557,4.0,4.0,1,0,,0.0,,0,0
12.798401784999442,1788438015.2877352,4.1144866943359375,4.1144866943359375,10.664993726474279,3.0,3.0,1,0,,0.0,,0,0
12.833467118000044,1788438015.3228009,2.349414825439453,2.349414825439453,8.657465495608532,4.0,4.0,1,0,,0.0,,0,0
12.866726386000664,1788438015.3560603,1.9465789794921875,7.277289836888332,7.277289836888332,14.0,14.0,1,1,7.277289836888332,0.0,6.277289836888332,1,1
12.900475599999481,1788438015.3898094,1.5260658264160156,7.277289836888332,6.273525721455458,16.0,16.0,1,1,7.277289836888332,1.0037641154328734,6.277289836888332,1,1
12.930723323001075,1788438015.420057,1.3240432739257812,6.277289836888332,5.520702634880803,6.0,6.0,1,1,7.277289836888332,1.7565872020075286,6.277289836888332,0,1
