time_s,unix_time,gripper_command,gripper_position,gripper_error,present_current_raw,present_load_raw,present_voltage_raw,on_motor_total,not_motor_total,combined_total,asymmetry,abs_current,abs_load,aligned_time_s
4.208272695541382,1788289414.0872502,56.59655831739961,56.25782227784731,0.3387360395523018,1,1052,118,4164.559898684586,4779.860257214818,8944.420155899405,0.0687915312346327,1,1052,4.204989433288574
4.258281230926514,1788289414.1372588,56.21414913957935,56.25782227784731,-0.0436731382679624,0,1056,118,4250.789468349391,4778.030333190882,9028.819801540274,0.0583953247966634,0,1056,4.254997968673706
4.308520793914795,1788289414.1874983,55.95920968769917,56.25782227784731,-0.2986125901481387,0,0,117,4246.608490639082,4769.857091265435,9016.465581904518,0.0580325623020709,0,0,4.305237531661987
4.358579874038696,1788289414.2375574,55.89547482472913,56.19524405506884,-0.299769230339713,0,24,118,4265.767048713254,4767.92094287434,9033.687991587594,0.0555868095764105,0,24,4.355296611785889
4.40878176689148,1788289414.2877593,55.44933078393881,56.07008760951189,-0.6207568255730749,0,0,117,4260.933862208179,5049.862720122081,9310.796582330258,0.0847326918741954,0,0,4.405498504638672
4.458669900894165,1788289414.3376474,52.517527087316765,55.88235294117647,-3.3648258538597062,0,36,118,4256.455242446036,6089.411440446927,10345.866682892964,0.1771679699905383,0,36,4.455386638641357
4.5086305141448975,1788289414.387608,46.27151051625239,55.38172715894869,-9.1102166426963,5,184,117,4270.8713318345945,6125.961756572802,10396.833088407397,0.1784284126679553,5,184,4.50534725189209
4.558876276016235,1788289414.4378538,37.09369024856596,53.2540675844806,-16.16037733591464,13,372,117,4283.882621878056,6120.750102550556,10404.632724428611,0.1765432312050568,13,372,4.555593013763428
4.608867883682251,1788289414.4878454,25.55768005098789,49.49937421777221,-23.941694166784323,14,500,117,4700.420690494992,6114.604342600424,10815.025033095417,0.1307610151412356,14,500,4.605584621429443
4.65868067741394,1788289414.5376582,12.810707456978967,44.43053817271589,-31.619830715736924,5,500,117,5392.592023928436,6334.530471033922,11727.122494962356,0.08032136165629,5,500,4.655397415161133
4.70894718170166,1788289414.5879247,0.3824091778202677,39.23654568210263,-38.854136504282366,4,500,117,5429.027636665207,6379.470876565779,11808.498513230985,0.0804880687274199,4,500,4.7056639194488525
4.758933782577515,1788289414.637911,2.1669853409815167,34.04255319148936,-31.87556785050785,9,500,117,5439.622556911572,6398.9029384008745,11838.525495312446,0.0810303936811334,9,500,4.755650281906128
4.809046506881714,1788289414.688024,4.716379859783301,28.97371714643304,-24.25733728664974,8,500,117,5472.827905142058,6435.7568090470295,11908.584714189088,0.0808600624688541,8,500,4.805763244628906
4.859102249145508,1788289414.7380798,2.3581899298916507,23.779724655819777,-21.42153472592813,7,500,117,5495.488894897149,7046.661891137521,12542.15078603467,0.1236767937734857,7,500,4.8558189868927
4.909069776535034,1788289414.7880473,1.147227533460803,18.71088861076345,-17.56366107730265,6,500,117,5541.9184954360335,7152.724789397343,12694.643284833375,0.1268886614471303,6,500,4.905786514282227
4.959299087524414,1788289414.8382766,1.7208413001912046,13.9549436795995,-12.234102379408291,7,500,117,6205.819323634098,8067.930609392879,14273.749933026977,0.1304570483927408,7,500,4.9560158252716064
5.009297847747803,1788289414.8882754,1.8483110261312936,9.637046307884855,-7.788735281753562,7,380,117,10933.835089306114,14748.45516758046,25682.290256886576,0.1485311489013903,7,380,5.006014585494995
5.059305667877197,1788289414.9382832,1.9120458891013383,7.446808510638298,-5.534762621536959,35,324,116,18796.129365416367,22729.580071504064,41525.70943692043,0.0947232632367858,35,324,5.05602240562439
5.109376907348633,1788289414.9883544,1.9120458891013383,6.508135168961202,-4.596089279859863,30,284,116,21469.79803822837,25670.78502044698,47140.58305867536,0.0891161438752185,30,284,5.106093645095825
5.159615993499756,1788289415.0385935,1.9120458891013383,6.132665832290362,-4.220619943189024,32,276,116,22937.66205756744,27800.005957378104,50737.66801494555,0.0958330189392698,32,276,5.156332731246948
5.209422111511231,1788289415.0883996,1.9120458891013383,5.944931163954944,-4.032885274853606,30,268,116,23441.2878123008,28580.854895356068,52022.14270765687,0.0987957591815764,30,268,5.206138849258423
5.2595415115356445,1788289415.138519,1.9120458891013383,5.88235294117647,-3.970307052075132,35,268,115,23616.82391190862,28859.13096148705,52475.95487339568,0.0998992216954623,35,268,5.256258249282837
5.309588670730591,1788289415.1885662,1.9120458891013383,5.88235294117647,-3.970307052075132,38,268,116,23639.46907426429,28957.32735532038,52596.79642958468,0.1011061251263754,38,268,5.306305408477783
5.359763622283936,1788289415.2387412,1.9120458891013383,5.88235294117647,-3.970307052075132,32,268,116,23677.48727963493,29005.876929694925,52683.364209329855,0.1011398897930739,32,268,5.356480360031128
5.409714698791504,1788289415.2886922,1.9120458891013383,5.88235294117647,-3.970307052075132,35,268,116,23711.34986677237,29054.918955298577,52766.26882207095,0.1012686552946323,35,268,5.406431436538696
5.459973573684692,1788289415.338951,1.9120458891013383,5.88235294117647,-3.970307052075132,39,268,116,23736.350246121703,29117.704533431417,52854.05477955312,0.1018153538031205,39,268,5.456690311431885
